,CNTY_NM,X (Lat),Y (Long),CNTY_NBR,FIPS,time,temp,coco,WIND_recu_mw,NG_recu_mw,COAL_recu_mw,SOLAR_recu_mw,ESR_recu_mw,HYDRO_recu_mw,NUCLEAR_recu_mw
21061,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 13:00:00,4.3,,0,0,0,0,0,0,1353
21062,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 14:00:00,1.8,,0,0,0,0,0,0,1353
21063,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 15:00:00,1.6,,0,0,0,0,0,0,1353
21064,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 16:00:00,2.4,,0,0,0,0,0,0,1353
21065,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 17:00:00,2.8,,0,0,0,0,0,0,1353
21066,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 18:00:00,4.8,,0,0,0,0,0,0,1353
21067,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 19:00:00,7.5,,0,0,0,0,0,0,1353
21068,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 20:00:00,7.8,,0,0,0,0,0,0,1353
21069,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 21:00:00,7.9,,0,0,0,0,0,0,1353
21070,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 22:00:00,5.6,,0,0,0,0,0,0,0
21071,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-17 23:00:00,2.0,,0,0,0,0,0,0,0
21072,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 00:00:00,2.0,5.0,0,0,0,0,0,0,0
21073,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 01:00:00,2.0,,0,0,0,0,0,0,0
21074,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 02:00:00,2.0,,0,0,0,0,0,0,0
21075,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 03:00:00,1.0,,0,0,0,0,0,0,0
21076,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 04:00:00,1.0,,0,0,0,0,0,0,0
21077,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 05:00:00,0.0,5.0,0,0,0,0,0,0,0
21078,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 06:00:00,0.0,5.0,0,0,0,0,0,0,0
21079,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 07:00:00,0.0,5.0,0,0,0,0,0,0,0
21080,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 08:00:00,-1.0,5.0,0,0,0,0,0,0,0
21081,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 09:00:00,-1.0,5.0,0,0,0,0,0,0,0
21082,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 10:00:00,-1.0,10.0,0,0,0,0,0,0,0
21083,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 11:00:00,0.0,10.0,0,0,0,0,0,0,0
21084,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 12:00:00,-1.0,,0,0,0,0,0,0,0
21085,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 13:00:00,-1.0,,0,0,0,0,0,0,0
21086,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 14:00:00,-1.0,,0,0,0,0,0,0,0
21087,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 15:00:00,0.0,5.0,0,0,0,0,0,0,0
21088,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 16:00:00,1.0,,0,0,0,0,0,0,0
21089,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 17:00:00,3.0,,0,0,0,0,0,0,0
21090,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 18:00:00,3.0,,0,0,0,0,0,0,0
21091,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 19:00:00,4.0,,0,0,0,0,0,0,0
21092,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 20:00:00,3.0,,0,0,0,0,0,0,0
21093,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 21:00:00,3.0,,0,0,0,0,0,0,0
21094,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 22:00:00,2.0,,0,0,0,0,0,0,0
21095,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-18 23:00:00,1.0,,0,0,0,0,0,0,0
21096,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 00:00:00,1.0,,0,0,0,0,0,0,0
21097,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 01:00:00,0.0,,0,0,0,0,0,0,0
21098,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 02:00:00,0.0,,0,0,0,0,0,0,0
21099,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 03:00:00,0.0,,0,0,0,0,0,0,0
21100,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 04:00:00,0.0,,0,0,0,0,0,0,0
21101,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 05:00:00,0.0,,0,0,0,0,0,0,0
21102,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 06:00:00,-1.0,,0,0,0,0,0,0,0
21103,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 07:00:00,-1.0,,0,0,0,0,0,0,0
21104,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 08:00:00,-2.0,,0,0,0,0,0,0,0
21105,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 09:00:00,-3.0,,0,0,0,0,0,0,0
21106,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 10:00:00,-4.0,,0,0,0,0,0,0,0
21107,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 11:00:00,-4.0,,0,0,0,0,0,0,0
21108,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 12:00:00,-4.0,,0,0,0,0,0,0,0
21109,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 13:00:00,-3.0,,0,0,0,0,0,0,0
21110,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 14:00:00,-1.0,,0,0,0,0,0,0,0
21111,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 15:00:00,2.0,,0,0,0,0,0,0,0
21112,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 16:00:00,4.0,,0,0,0,0,0,0,0
21113,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 17:00:00,5.0,,0,0,0,0,0,0,0
21114,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 18:00:00,7.0,,0,0,0,0,0,0,0
21115,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 19:00:00,8.0,,0,0,0,0,0,0,0
21116,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 20:00:00,9.0,,0,0,0,0,0,0,0
21117,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 21:00:00,9.0,,0,0,0,0,0,0,0
21118,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 22:00:00,10.0,,0,0,0,0,0,0,0
21119,MATAGORDA,-95.98533866,28.86711039,158,48321,2021-02-19 23:00:00,9.0,,0,0,0,0,0,0,0
21120,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 00:00:00,-7.0,,0,0,0,0,0,0,0
21121,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 01:00:00,-7.0,5.0,0,0,0,0,0,0,0
21122,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 02:00:00,-7.0,5.0,0,0,0,0,0,0,0
21123,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 03:00:00,-7.0,5.0,0,0,0,0,0,0,0
21124,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 04:00:00,-7.0,5.0,0,0,0,0,0,0,0
21125,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 05:00:00,-8.0,5.0,0,0,0,0,0,0,0
21126,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 06:00:00,-8.0,,288,0,0,0,0,0,0
21127,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 07:00:00,-8.0,5.0,288,0,0,0,0,0,0
21128,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 08:00:00,-8.0,5.0,288,0,0,0,0,0,0
21129,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 09:00:00,-8.0,,288,0,0,0,0,0,0
21130,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 10:00:00,-8.0,,288,0,0,0,0,0,0
21131,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 11:00:00,-8.0,,288,0,0,0,0,0,0
21132,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 12:00:00,-8.0,,288,0,0,0,0,0,0
21133,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 13:00:00,-8.0,,288,0,0,0,0,0,0
21134,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 14:00:00,-8.0,,288,0,0,0,0,0,0
21135,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 15:00:00,-8.0,,288,0,0,0,0,0,0
21136,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 16:00:00,-7.0,,288,0,0,0,0,0,0
21137,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 17:00:00,-7.0,,288,0,0,0,0,0,0
21138,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 18:00:00,-7.0,,288,0,0,0,0,0,0
21139,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 19:00:00,-7.0,,288,0,0,0,0,0,0
21140,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 20:00:00,-7.0,,288,0,0,0,0,0,0
21141,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 21:00:00,-6.0,,288,0,0,0,0,0,0
21142,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 22:00:00,-6.0,,288,0,0,0,0,0,0
21143,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-10 23:00:00,-7.0,,288,0,0,0,0,0,0
21144,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 00:00:00,-7.0,,288,0,0,0,0,0,0
21145,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 01:00:00,-8.0,,288,0,0,0,0,0,0
21146,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 02:00:00,-8.0,,288,0,0,0,0,0,0
21147,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 03:00:00,-8.0,,288,0,0,0,0,0,0
21148,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 04:00:00,-8.0,,288,0,0,0,0,0,0
21149,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 05:00:00,-8.0,,288,0,0,0,0,0,0
21150,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 06:00:00,-8.0,,288,0,0,0,0,0,0
21151,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 07:00:00,-8.0,14.0,288,0,0,0,0,0,0
21152,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 08:00:00,-9.0,,288,0,0,0,0,0,0
21153,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 09:00:00,-9.0,14.0,288,0,0,0,0,0,0
21154,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 10:00:00,-11.0,,288,0,0,0,0,0,0
21155,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 11:00:00,-12.0,,288,0,0,0,0,0,0
21156,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 12:00:00,-12.0,,288,0,0,0,0,0,0
21157,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 13:00:00,-13.0,,288,0,0,0,0,0,0
21158,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 14:00:00,-12.0,,288,0,0,0,0,0,0
21159,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 15:00:00,-9.0,,288,0,0,0,0,0,0
21160,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 16:00:00,-8.0,,288,0,0,0,0,0,0
21161,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 17:00:00,-6.0,,288,0,0,0,0,0,0
21162,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 18:00:00,-4.0,,288,0,0,0,0,0,0
21163,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 19:00:00,-3.0,,288,0,0,0,0,0,0
21164,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 20:00:00,-2.0,,288,0,0,0,0,0,0
21165,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 21:00:00,-1.0,,288,0,0,0,0,0,0
21166,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 22:00:00,-2.0,,288,0,0,0,0,0,0
21167,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-11 23:00:00,-3.0,,288,0,0,0,0,0,0
21168,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 00:00:00,-7.0,14.0,288,0,0,0,0,0,0
21169,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 01:00:00,-8.0,,288,0,0,0,0,0,0
21170,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 02:00:00,-9.0,,288,0,0,0,0,0,0
21171,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 03:00:00,-9.0,,288,0,0,0,0,0,0
21172,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 04:00:00,-9.0,14.0,288,0,0,0,0,0,0
21173,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 05:00:00,-9.0,14.0,288,0,0,0,0,0,0
21174,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 06:00:00,-9.0,14.0,288,0,0,0,0,0,0
21175,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 07:00:00,-9.0,14.0,288,0,0,0,0,0,0
21176,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 08:00:00,-9.0,14.0,288,0,0,0,0,0,0
21177,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 09:00:00,-10.0,14.0,288,0,0,0,0,0,0
21178,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 10:00:00,-11.0,,288,0,0,0,0,0,0
21179,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 11:00:00,-12.0,,288,0,0,0,0,0,0
21180,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 12:00:00,-13.0,,288,0,0,0,0,0,0
21181,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 13:00:00,-13.0,,288,0,0,0,0,0,0
21182,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 14:00:00,-13.0,,288,0,0,0,0,0,0
21183,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 15:00:00,-13.0,,288,0,0,0,0,0,0
21184,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 16:00:00,-11.0,,288,0,0,0,0,0,0
21185,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 17:00:00,-11.0,,288,0,0,0,0,0,0
21186,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 18:00:00,-10.0,,288,0,0,0,0,0,0
21187,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 19:00:00,-10.0,,288,0,0,0,0,0,0
21188,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 20:00:00,-9.0,,288,0,0,0,0,0,0
21189,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 21:00:00,-10.0,,288,0,0,0,0,0,0
21190,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 22:00:00,-10.0,,288,0,0,0,0,0,0
21191,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-12 23:00:00,-10.0,,288,0,0,0,0,0,0
21192,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 00:00:00,-11.0,,288,0,0,0,0,0,0
21193,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 01:00:00,-11.0,,288,0,0,0,0,0,0
21194,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 02:00:00,-11.0,,288,0,0,0,0,0,0
21195,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 03:00:00,-12.0,,288,0,0,0,0,0,0
21196,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 04:00:00,-12.0,14.0,288,0,0,0,0,0,0
21197,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 05:00:00,-12.0,14.0,288,0,0,0,0,0,0
21198,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 06:00:00,-12.0,14.0,288,0,0,0,0,0,0
21199,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 07:00:00,-12.0,14.0,288,0,0,0,0,0,0
21200,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 08:00:00,-13.0,14.0,288,0,0,0,0,0,0
21201,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 09:00:00,-13.0,14.0,288,0,0,0,0,0,0
21202,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 10:00:00,-13.0,14.0,288,0,0,0,0,0,0
21203,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 11:00:00,-13.0,14.0,288,0,0,0,0,0,0
21204,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 12:00:00,-13.0,14.0,288,0,0,0,0,0,0
21205,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 13:00:00,-14.0,14.0,288,0,0,0,0,0,0
21206,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 14:00:00,-14.0,14.0,278,0,0,0,0,0,0
21207,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 15:00:00,-13.0,14.0,278,0,0,0,0,0,0
21208,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 16:00:00,-13.0,14.0,278,0,0,0,0,0,0
21209,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 17:00:00,-12.0,14.0,278,0,0,0,0,0,0
21210,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 18:00:00,-11.0,14.0,278,0,0,0,0,0,0
21211,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 19:00:00,-10.0,14.0,278,0,0,0,0,0,0
21212,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 20:00:00,-10.0,14.0,278,0,0,0,0,0,0
21213,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 21:00:00,-10.0,,268,0,0,0,0,0,0
21214,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 22:00:00,-10.0,14.0,268,0,0,0,0,0,0
21215,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-13 23:00:00,-10.0,14.0,268,0,0,0,0,0,0
21216,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 00:00:00,-11.0,14.0,268,0,0,0,0,0,0
21217,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 01:00:00,-11.0,14.0,268,0,0,0,0,0,0
21218,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 02:00:00,-12.0,14.0,268,0,0,0,0,0,0
21219,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 03:00:00,-12.0,14.0,248,0,0,0,0,0,0
21220,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 04:00:00,-12.0,14.0,248,0,0,0,0,0,0
21221,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 05:00:00,-12.0,14.0,248,0,0,0,0,0,0
21222,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 06:00:00,-12.0,14.0,248,0,0,0,0,0,0
21223,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 07:00:00,-12.0,14.0,228,0,0,0,0,0,0
21224,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 08:00:00,-12.0,14.0,188,0,0,0,0,0,0
21225,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 09:00:00,-14.0,14.0,188,0,0,0,0,0,0
21226,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 10:00:00,-15.0,5.0,188,0,0,0,0,0,0
21227,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 11:00:00,-16.0,14.0,188,0,0,0,0,0,0
21228,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 12:00:00,-16.0,14.0,188,0,0,0,0,0,0
21229,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 13:00:00,-17.0,14.0,188,0,0,0,0,0,0
21230,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 14:00:00,-17.0,14.0,188,0,0,0,0,0,0
21231,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 15:00:00,-17.0,14.0,188,0,0,0,0,0,0
21232,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 16:00:00,-16.0,14.0,188,0,0,0,0,0,0
21233,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 17:00:00,-16.0,14.0,188,0,0,0,0,0,0
21234,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 18:00:00,-14.0,5.0,188,0,0,0,0,0,0
21235,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 19:00:00,-13.0,,188,0,0,0,0,0,0
21236,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 20:00:00,-13.0,,188,0,0,0,0,0,0
21237,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 21:00:00,-14.0,5.0,188,0,0,0,0,0,0
21238,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 22:00:00,-15.0,,188,0,0,0,0,0,0
21239,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-14 23:00:00,-15.0,5.0,188,0,0,0,0,0,0
21240,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 00:00:00,-16.0,,188,0,0,0,0,0,0
21241,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 01:00:00,-16.0,,188,0,0,0,0,0,0
21242,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 02:00:00,-16.0,14.0,188,0,0,0,0,0,0
21243,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 03:00:00,-17.0,14.0,188,0,0,0,0,0,0
21244,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 04:00:00,-17.0,,188,0,0,0,0,0,0
21245,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 05:00:00,-17.0,,188,0,0,0,0,0,0
21246,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 06:00:00,-18.0,,188,0,0,0,0,0,0
21247,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 07:00:00,-18.0,,188,0,0,0,0,0,0
21248,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 08:00:00,-20.0,,188,0,0,0,0,0,0
21249,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 09:00:00,-20.0,,188,0,0,0,0,0,0
21250,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 10:00:00,-21.0,,188,0,0,0,0,0,0
21251,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 11:00:00,-22.0,,188,0,0,0,0,0,0
21252,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 12:00:00,-23.0,,188,0,0,0,0,0,0
21253,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 13:00:00,-24.0,,188,0,0,0,0,0,0
21254,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 14:00:00,-22.0,,188,0,0,0,0,0,0
21255,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 15:00:00,-21.0,,188,0,0,0,0,0,0
21256,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 16:00:00,-19.0,,188,0,0,0,0,0,0
21257,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 17:00:00,-17.0,,188,0,0,0,0,0,0
21258,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 18:00:00,-16.0,,188,0,0,0,0,0,0
21259,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 19:00:00,-15.0,,188,0,0,0,0,0,0
21260,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 20:00:00,-14.0,,188,0,0,0,0,0,0
21261,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 21:00:00,-14.0,,188,0,0,0,0,0,0
21262,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 22:00:00,-14.0,,188,0,0,0,0,0,0
21263,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-15 23:00:00,-14.0,,188,0,0,0,0,0,0
21264,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 00:00:00,-17.0,,188,0,0,0,0,0,0
21265,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 01:00:00,-17.0,,188,0,0,0,0,0,0
21266,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 02:00:00,-20.0,,188,0,0,0,0,0,0
21267,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 03:00:00,-20.0,,188,0,0,0,0,0,0
21268,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 04:00:00,-21.0,,112,0,0,0,0,0,0
21269,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 05:00:00,-21.0,,112,0,0,0,0,0,0
21270,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 06:00:00,-22.0,,112,0,0,0,0,0,0
21271,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 07:00:00,-23.0,,0,0,0,0,0,0,0
21272,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 08:00:00,-23.0,,88,0,0,0,0,0,0
21273,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 09:00:00,-21.0,,88,0,0,0,0,0,0
21274,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 10:00:00,-16.0,,88,0,0,0,0,0,0
21275,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 11:00:00,-16.0,,88,0,0,0,0,0,0
21276,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 12:00:00,-16.0,,88,0,0,0,0,0,0
21277,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 13:00:00,-16.0,,88,0,0,0,0,0,0
21278,ROBERTS,-100.8135689,35.83855770000001,197,48393,2021-02-16 14:00:00,-14.0,,88,0,0,0,0,0,0
